code;name;category;stock_quantity;simple_description;display_order;visible
034042          ;AUDIF EARLDOM ML E74C TIPO C      ;AUDIFONOS / MICROFONOS;40;🎧 USB-C 🎵 sonido claro y moderno;;1
03506           ;MICROF EARLDOM ET-MC8 IP          ;AUDIFONOS / MICROFONOS;9;🎙️ Micrófono compacto 🎧 audio claro para grabar;;1
035061          ;MICROF EARLDOM ET-MC81 C          ;AUDIFONOS / MICROFONOS;10;🎙️ Micrófono compacto 🎧 audio claro para grabar;;1
03507           ;MICROF F11-2 C IP AUX             ;AUDIFONOS / MICROFONOS;15;🎧 AUX 1m 🔊 sonido claro y estable;;1
03607           ;AUDIF ORAIMO ML E10 F             ;AUDIFONOS / MICROFONOS;29;🎧 Manos libres 🎵 audio claro para uso diario;;1
03631           ;AUDIF REALME ML X38 NEGRO         ;AUDIFONOS / MICROFONOS;30;🎧 Manos libres 🎵 audio claro para uso diario;;1
03632           ;AUDIF REALME ML X38 BLANCO        ;AUDIFONOS / MICROFONOS;29;🎧 Manos libres 🎵 audio claro para uso diario;;1
03638           ;AUDIF TECNO ML E18 F              ;AUDIFONOS / MICROFONOS;28;🎧 Manos libres 🎵 audio claro para uso diario;;1
03640           ;AUDIF STRONG BASS ML F            ;AUDIFONOS / MICROFONOS;76;🎧 Manos libres 🔊 bajos potentes y sonido fuerte;;1
03642           ;AUDIF ECCO ML EC 62 TC NEGRO      ;AUDIFONOS / MICROFONOS;15;🎧 USB-C 🎵 sonido claro y moderno;;1
03644           ;AUDIF ECCO ML ECON FUN BLANCO     ;AUDIFONOS / MICROFONOS;197;🎧 Manos libres 🎵 audio claro para uso diario;;1
036441          ;AUDIF ECCO ML ECON FUN NEGRO      ;AUDIFONOS / MICROFONOS;173;🎧 Manos libres 🎵 audio claro para uso diario;;1
03645           ;AUDIF ANSTY ML E061 BLANCO        ;AUDIFONOS / MICROFONOS;100;🎧 Manos libres 🎵 audio claro para uso diario;;1
03646           ;AUDIF ANSTY ML E062 NEGRO         ;AUDIFONOS / MICROFONOS;58;🎧 Manos libres 🎵 audio claro para uso diario;;1
036461          ;AUDIF ANSTY ML E062 BLANCO        ;AUDIFONOS / MICROFONOS;42;🎧 Manos libres 🎵 audio claro para uso diario;;1
03647           ;AUDIF ANSTY ML E002 BLANCO        ;AUDIFONOS / MICROFONOS;97;🎧 Manos libres 🎵 audio claro para uso diario;;1
036471          ;AUDIF ANSTY ML E002 NEGRO         ;AUDIFONOS / MICROFONOS;97;🎧 Manos libres 🎵 audio claro para uso diario;;1
03648           ;AUDIF ANSTY ML E065 TIPO C        ;AUDIFONOS / MICROFONOS;200;🎧 USB-C 🎵 sonido claro y moderno;;1
03801           ;AUDIF BT WIRELESS M100            ;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03802           ;AUDIF BT WIRELESS M39             ;AUDIFONOS / MICROFONOS;72;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03809           ;AUDIF LDNIO BT T07 NEGRO          ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03810           ;AUDIF LDNIO BT T07 BLANCO         ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03811           ;AUDIF LDNIO BT T08 NEGRO          ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03812           ;AUDIF LDNIO BT T08 BLANCO         ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03813           ;AUDIF LDNIO BT T05 NEGRO          ;AUDIFONOS / MICROFONOS;3;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03814           ;AUDIF LDNIO BT T05 BLANCO         ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03815           ;AUDIF LDNIO BT T06 NEGRO          ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03816           ;AUDIF LDNIO BT T06 BLANCO         ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03817           ;AUDIF LDNIO BT T09 NEGRO          ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03818           ;AUDIF LDNIO BT T09 BLANCO         ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03822           ;AUDIF LDNIO NECK N01              ;AUDIFONOS / MICROFONOS;38;🎧 Neckband 🔋 cómodo y batería duradera;;1
03823           ;AUDIF LDNIO NECK N02 BLANCO       ;AUDIFONOS / MICROFONOS;8;🎧 Neckband 🔋 cómodo y batería duradera;;1
038231          ;AUDIF LDNIO NECK N02 NEGRO        ;AUDIFONOS / MICROFONOS;10;🎧 Neckband 🔋 cómodo y batería duradera;;1
03828           ;AUDIF LELISU DI LS-239 BEIGE      ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03829           ;AUDIF LELISU DI AUX LS-252 BEIGE  ;AUDIFONOS / MICROFONOS;2;🎧 AUX 1m 🔊 sonido claro y estable;;1
03832           ;AUDIF LDNIO BT13 NEGRO            ;AUDIFONOS / MICROFONOS;22;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038321          ;AUDIF LDNIO BT13 BEIGE            ;AUDIFONOS / MICROFONOS;17;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03833           ;AUDIF LELISU DI LS-257 VERDE      ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038332          ;AUDIF LELISU DI LS-257 ROSADO     ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038333          ;AUDIF LELISU DI LS-257 CELESTE    ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03834           ;AUDIF LELISU DI LS-231 NEGRO      ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03836           ;AUDIF MARIO BT + RELOJ ROJO       ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
03837           ;AUDIF CAPIBARA BT + RELOJ  CAFE   ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
038371          ;AUDIF CAPIBARA BT + RELOJ AZUL    ;AUDIFONOS / MICROFONOS;12;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
038372          ;AUDIF CAPIBARA BT + RELOJ ROSADO  ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
03838           ;AUDIF LABUBU BT TWS 505 + RELOJ CA;AUDIFONOS / MICROFONOS;5;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
038381          ;AUDIF LABUBU BT TWS 505 + RELOJ RO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth ⌚ combo audífonos + reloj;;1
038391          ;AUDIF SAMSUNG BT K93 ROSADO       ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038393          ;AUDIF SAMSUNG BT K93 NEGRO        ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03840           ;AUDIF SAMSUNG BT BUDS2 PRO BLANCO ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038401          ;AUDIF SAMSUNG BT BUDS2 PRO NEGRO  ;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038402          ;AUDIF SAMSUNG BT BUDS2 PRO LILA   ;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038421          ;AUDIF  JBL BT K83 BLANCO          ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038422          ;AUDIF  JBL BT K83 NEGRO           ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038441          ;AUDIF JBL BT BUDS AIR2 NEGRO      ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038523          ;AUDIF ECCO DI EC-T21 ROSADO       ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03860           ;AUDIF ECCO BT K4 NEGRO/NARANJA    ;AUDIFONOS / MICROFONOS;93;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038601          ;AUDIF ECCO BT K4 AZUL/AMARILLO    ;AUDIFONOS / MICROFONOS;92;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038602          ;AUDIF ECCO BT K4 GRIS/TURQUEZA    ;AUDIFONOS / MICROFONOS;92;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038605          ;AUDIF ECCO K7 BLANCO              ;AUDIFONOS / MICROFONOS;187;🎧 Manos libres 🎵 audio claro para uso diario;;1
038606          ;AUDIF ECCO K7 NEGRO               ;AUDIFONOS / MICROFONOS;4;🎧 Manos libres 🎵 audio claro para uso diario;;1
038607          ;AUDIF ECCO K7 AZUL                ;AUDIFONOS / MICROFONOS;112;🎧 Manos libres 🎵 audio claro para uso diario;;1
038608          ;AUDIF ECCO EC-T37 BLANCO          ;AUDIFONOS / MICROFONOS;81;🎧 Manos libres 🎵 audio claro para uso diario;;1
038609          ;AUDIF ECCO EC-T37 NEGRO           ;AUDIFONOS / MICROFONOS;81;🎧 Manos libres 🎵 audio claro para uso diario;;1
038610          ;AUDIF ECCO EC-T36 BLANCO          ;AUDIFONOS / MICROFONOS;178;🎧 Manos libres 🎵 audio claro para uso diario;;1
038611          ;AUDIF ECCO EC-T36 NEGRO           ;AUDIFONOS / MICROFONOS;76;🎧 Manos libres 🎵 audio claro para uso diario;;1
038612          ;AUDIF ECCO EC-T24 BLANCO          ;AUDIFONOS / MICROFONOS;40;🎧 Manos libres 🎵 audio claro para uso diario;;1
038613          ;AUDIF ECCO EC-T24 NEGRO           ;AUDIFONOS / MICROFONOS;36;🎧 Manos libres 🎵 audio claro para uso diario;;1
03871           ;AUDIF JBL DI TUNE 360 NEGRO       ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038711          ;AUDIF JBL DI TUNE 360 BEIGE       ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038721          ;AUDIF AIR A11 PRO BT CELESTE      ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03874           ;AUDIF JBL BT TWS U331 BLANCO      ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038741          ;AUDIF JBL BT TWS U331 NEGRO       ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03875           ;AUDIF SONY BT WF 805ANC BLANCO    ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038751          ;AUDIF SONY BT WF 805ANC NEGRO     ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03876           ;AUDIF DI BST BT500 BT             ;AUDIFONOS / MICROFONOS;5;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03878           ;AUDIF LDNIO DI H01 BLANCO         ;AUDIFONOS / MICROFONOS;6;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03879           ;AUDIF LDNIO DI H01 NEGRO          ;AUDIFONOS / MICROFONOS;19;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03880           ;AUDIF JBL DI TOUR ONE M4 AZUL     ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038801          ;AUDIF JBL DI TOUR ONE M4 BEIGE    ;AUDIFONOS / MICROFONOS;3;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038802          ;AUDIF JBL DI TOUR ONE M4 BLANCO   ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
038803          ;AUDIF JBL DI TOUR ONE M4 NEGRO    ;AUDIFONOS / MICROFONOS;28;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03881           ;AUDIF JBL BT  TWS BT36 BLANCO     ;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
038811          ;AUDIF JBL BT  TWS BT36 NEGRO      ;AUDIFONOS / MICROFONOS;8;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03890           ;AUDIF LDNIO BT T10 BEIGE          ;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038901          ;AUDIF LDNIO BT T10 NEGRO          ;AUDIFONOS / MICROFONOS;25;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03891           ;AUDIF LDNIO BT T11 BEIGE          ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
038911          ;AUDIF LDNIO BT T11 NEGRO          ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03900           ;AUDIF SONY DI WH-XM65 NEGRO       ;AUDIFONOS / MICROFONOS;21;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03901           ;AUDIF JBL BT MINI 5S BLANCO       ;AUDIFONOS / MICROFONOS;8;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039011          ;AUDIF JBL BT MINI 5S NEGRO        ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03902           ;AUDIF SAMSUNG BT GALAXI BUDS3 BLAN;AUDIFONOS / MICROFONOS;7;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
039021          ;AUDIF SAMSUNG BT GALAXI BUDS3 NEGR;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03903           ;AUDIF JBL BT K80 NEGRO            ;AUDIFONOS / MICROFONOS;19;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
039031          ;AUDIF JBL BT K80 NARANJA          ;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03904           ;AUDIF SONY BT WF 806ANC BLANCO    ;AUDIFONOS / MICROFONOS;3;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039041          ;AUDIF SONY BT WF 806ANC LILA      ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039042          ;AUDIF SONY BT WF 806ANC NEGRO     ;AUDIFONOS / MICROFONOS;23;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039051          ;AUDIF SAMSUNG DI LEVEL S32 NEGRO  ;AUDIFONOS / MICROFONOS;9;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03906           ;AUDIF JBL BT MG 831 AZUL          ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
039061          ;AUDIF JBL BT MG 831 BLANCO        ;AUDIFONOS / MICROFONOS;10;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039062          ;AUDIF JBL BT MG 831 NEGRO         ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03907           ;AUDIF JBL BT TWS U39 NEGRO        ;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
039071          ;AUDIF JBL BT TWS U39 BLANCO       ;AUDIFONOS / MICROFONOS;24;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
03908           ;AUDIF JBL BT TWS U53 BLANCO       ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039081          ;AUDIF JBL BT TWS U53 NEGRO        ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03909           ;AUDIF SAMSUNG BT TWS A1 BLANCO    ;AUDIFONOS / MICROFONOS;7;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;;1
039091          ;AUDIF SAMSUNG BT TWS A1 NARANJA   ;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
039092          ;AUDIF SAMSUNG BT TWS A1 NEGRO     ;AUDIFONOS / MICROFONOS;13;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03910           ;AUDIF MOVISUN BT TW-2 NEGRO       ;AUDIFONOS / MICROFONOS;30;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03911           ;AUDIF BT WIRELESS MI M10          ;AUDIFONOS / MICROFONOS;29;🎧 Bluetooth 🔋 sonido claro y batería práctica;;1
03912           ;AUDIF SONY DI -1000XM20 AZUL      ;AUDIFONOS / MICROFONOS;11;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039121          ;AUDIF SONY DI -1000XM20 BEIGE     ;AUDIFONOS / MICROFONOS;12;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039122          ;AUDIF SONY DI -1000XM20 NEGRO     ;AUDIFONOS / MICROFONOS;41;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03914           ;AUDIF JBL DI TUNE A666 AZUL       ;AUDIFONOS / MICROFONOS;17;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039141          ;AUDIF JBL DI TUNE A666 BLANCO     ;AUDIFONOS / MICROFONOS;26;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039142          ;AUDIF JBL DI TUNE A666 NEGRO      ;AUDIFONOS / MICROFONOS;44;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039143          ;AUDIF JBL DI TUNE A666 ROJO       ;AUDIFONOS / MICROFONOS;17;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03915           ;AUDIF JBL DI TUNE A16 NEGRO       ;AUDIFONOS / MICROFONOS;51;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03931           ;AUDIF SONY DI M30BT CAFE          ;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
039311          ;AUDIF SONY DI M30BT NEGRO         ;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;;1
03932           ;AUDIF GAMER KRMG 2000             ;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;;1
03933           ;AUDIF GAMER KRMG 6000             ;AUDIFONOS / MICROFONOS;5;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;;1
03934           ;AUDIF GAMER KRMG 9000             ;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;;1
040121          ;PARL LDNIO WIRELESS BTS12 NEGRO   ;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
040122          ;PARL LDNIO WIRELESS BTS12 GRIS    ;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
040923          ;PARL LDNIO SPEAKER BTS13          ;PARLANTES / SMARTWATCH / TV BOX;17;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
040981          ;PARL BT MS-1753                   ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
041202          ;TV STICK ANDROID TV 4K            ;PARLANTES / SMARTWATCH / TV BOX;46;📺 TV Stick ⚡ convierte tu televisor en Smart TV;;1
041203          ;TV BOX MXQPRO 5G                  ;PARLANTES / SMARTWATCH / TV BOX;6;📺 Android TV 📡 WiFi 5G streaming rápido y fluido;;1
041204          ;TV STICK FIRE                     ;PARLANTES / SMARTWATCH / TV BOX;21;📺 TV Stick ⚡ convierte tu televisor en Smart TV;;1
042501          ;PARL ES-300 NEGRO                 ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
0425012         ;PARL ES-300 ROJO                  ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
0425013         ;PARL ES-300 VERDE                 ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
042702          ;PARL BT MS-2031                   ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04306           ;PARL HONGFU HF-3303               ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04308           ;PARL ASTRON START LIGH MXS-003    ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04320           ;PARL HONGFU HF-626 5P X2          ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04334           ;PARL BT E8805                     ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04335           ;PARL MS 2032 BT                   ;PARLANTES / SMARTWATCH / TV BOX;6;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04336           ;PARL PORTABLE HF-885              ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04340           ;PARL ZQS-8308 SING-E              ;PARLANTES / SMARTWATCH / TV BOX;16;🔊 Parlante karaoke 🎤 potencia y diversión;;1
043491          ;PARL KIMISO 1182 PORT AZUL        ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043492          ;PARL KIMISO 1182 PORT ROJO        ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04351           ;PARL KIMISO QS-1803 MED           ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04355           ;PARL ECCO T7 NEGRO                ;PARLANTES / SMARTWATCH / TV BOX;4;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043551          ;PARL ECCO T7 VERDE                ;PARLANTES / SMARTWATCH / TV BOX;10;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043552          ;PARL ECCO T7 ROSA                 ;PARLANTES / SMARTWATCH / TV BOX;18;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043553          ;PARL ECCO T7 CAFE                 ;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043554          ;PARL ECCO T7 AZUL                 ;PARLANTES / SMARTWATCH / TV BOX;6;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04360           ;PARL SOONBOX + MICROF S65 AZUL    ;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043601          ;PARL SOONBOX + MICROF S65 NEGRO   ;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043602          ;PARL SOONBOX + MICROF S65 ROJO    ;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
04361           ;PARL SOONBOX + MICROF S66 AZUL    ;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043611          ;PARL SOONBOX + MICROF S66 NEGRO   ;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043612          ;PARL SOONBOX + MICROF S66 ROJO    ;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
04362           ;PARL COLORFUL + MICROF K12 BEIGE  ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043621          ;PARL COLORFUL + MICROF K12 ROSA   ;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
043622          ;PARL COLORFUL + MICROF K12 VERDE  ;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;;1
04365           ;PARL LIDIMI MINI LD S703 NEGRO    ;PARLANTES / SMARTWATCH / TV BOX;4;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043711          ;PARL P PRO 16 BEIGE               ;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043712          ;PARL P PRO 16 CAMUFLAJE           ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04372           ;PARL BOMBOX P172 NEGRO            ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043721          ;PARL BOMBOX P172 AZUL             ;PARLANTES / SMARTWATCH / TV BOX;4;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043722          ;PARL BOMBOX P172 CAMUFLAGE        ;PARLANTES / SMARTWATCH / TV BOX;17;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043723          ;PARL BOMBOX P172 ROJO             ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043725          ;PARL BOMBOX P172 GRIS             ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04373           ;PARL LIDIMI LD S820 NEGRO         ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043731          ;PARL LIDIMI LD S820 AZUL          ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04374           ;PARL LIDIMI LD S647 NEGRO         ;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043741          ;PARL LIDIMI LD S647 AZUL          ;PARLANTES / SMARTWATCH / TV BOX;10;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04375           ;PARL LIDIMI LD 875 NEGRO          ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043751          ;PARL LIDIMI LD 875 AZUL           ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04376           ;PARL LIDIMI LD S648 NEGRO         ;PARLANTES / SMARTWATCH / TV BOX;16;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043761          ;PARL LIDIMI LD S648 AZUL          ;PARLANTES / SMARTWATCH / TV BOX;18;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04377           ;PARL P PRO 9 NEGRO                ;PARLANTES / SMARTWATCH / TV BOX;10;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
